run_id,representative_id,kernel_class_id,kernel_label,resolution,interaction_label,coarse_label,composite_lifetime,binding_persistence_score,coarse_persistence_sigma4,transport_span,corridor_dwell_time,initial_mean_pair_distance,min_mean_pair_distance,final_mean_pair_distance,max_mean_overlap,phase_lock_indicator,constraint_max,sector_leakage,operator_lambda_max,operator_scale_factor,delta_vs_gaussian_composite_lifetime,delta_vs_gaussian_binding_persistence,delta_vs_gaussian_coarse_persistence,interaction_changed_vs_gaussian,coarse_changed_vs_gaussian,notes
C01_gaussian_clustered_anchor,clustered_composite_anchor,gaussian_midpoint,Gaussian baseline,12,metastable composite regime,diffuse coarse field regime,1.4763647843825571,1.0,1.0,0.03848625950129801,1.4763647843825571,0.10667568629397062,0.10663910019821654,0.10667667748694909,0.6624857825475964,0.5253241104458141,1.4478819106361465e-15,2.3961542895424422e-15,11.653965228920022,0.1377284400338347,0.0,0.0,0.0,0,0,Gaussian midpoint kernel on clustered composite anchor.
C01_adjacency_clustered_anchor,clustered_composite_anchor,pure_adjacency,Pure adjacency,12,metastable composite regime,diffuse coarse field regime,1.4763647843825571,1.0,1.0,0.03535415565334679,1.4763647843825571,0.10667568629397062,0.10662024437040557,0.10665631383792429,0.69432677057382,0.5188530285141713,1.4478819106361465e-15,2.3961542895424422e-15,11.653965228920022,9.711752183325116,0.0,0.0,0.0,0,0,Pure adjacency kernel on clustered composite anchor.
C01_shell_clustered_anchor,clustered_composite_anchor,graph_shell,Graph-shell,12,metastable composite regime,diffuse coarse field regime,1.4763647843825571,1.0,1.0,0.04009723085354362,1.4763647843825571,0.10667568629397062,0.10663753013207994,0.106676965919571,0.6601554536075559,0.5280841337629698,1.4478819106361465e-15,2.3961542895424422e-15,11.653965228920024,0.18654992742109813,0.0,0.0,0.0,0,0,Graph-shell kernel on clustered composite anchor.
C01_gaussian_corridor,counter_propagating_corridor,gaussian_midpoint,Gaussian baseline,12,transient binding regime,diffuse coarse field regime,0.0,0.0,1.0,4.440892098500626e-16,0.9842431895883714,0.300051743607888,0.2880537582901287,0.2880537582901287,0.33594345276955817,0.10529230087656356,1.7985134491710688e-15,4.042603345939908e-15,11.653965228920022,0.1377284400338347,0.0,0.0,0.0,0,0,Gaussian midpoint kernel on counter-propagating corridor.
C01_adjacency_corridor,counter_propagating_corridor,pure_adjacency,Pure adjacency,12,transient binding regime,diffuse coarse field regime,0.0,0.0,1.0,0.0,1.4763647843825571,0.300051743607888,0.2895603430455547,0.2895603430455547,0.34195349156040467,0.046269758796090556,1.7985134491710688e-15,4.042603345939908e-15,11.653965228920022,9.711752183325116,0.0,0.0,0.0,0,0,Pure adjacency kernel on counter-propagating corridor.
C01_shell_corridor,counter_propagating_corridor,graph_shell,Graph-shell,12,transient binding regime,diffuse coarse field regime,0.0,0.0,1.0,0.0,0.9842431895883714,0.300051743607888,0.2885415195855207,0.2885415195855207,0.33292704384289,0.09869039640011461,1.7985134491710688e-15,4.042603345939908e-15,11.653965228920024,0.18654992742109813,0.0,0.0,0.0,0,0,Graph-shell kernel on counter-propagating corridor.
C01_gaussian_triad,phase_ordered_symmetric_triad,gaussian_midpoint,Gaussian baseline,12,transient binding regime,diffuse coarse field regime,0.0,0.0,1.0,0.1605251658333556,1.4763647843825571,0.3333333333333333,0.3333333333333333,0.3333333333362239,0.28216842562326105,0.11613272160101351,2.0228247686178265e-15,5.5236216373583976e-15,11.653965228920022,0.1377284400338347,0.0,0.0,0.0,0,0,Gaussian midpoint kernel on phase-ordered symmetric triad.
C01_adjacency_triad,phase_ordered_symmetric_triad,pure_adjacency,Pure adjacency,12,transient binding regime,diffuse coarse field regime,0.0,0.0,1.0,0.026282278324592782,1.4763647843825571,0.3333333333333333,0.3333333333333333,0.3333333333660993,0.3031849981614765,0.11461386489181202,2.0228247686178265e-15,5.5236216373583976e-15,11.653965228920022,9.711752183325116,0.0,0.0,0.0,0,0,Pure adjacency kernel on phase-ordered symmetric triad.
C01_shell_triad,phase_ordered_symmetric_triad,graph_shell,Graph-shell,12,transient binding regime,diffuse coarse field regime,0.0,0.0,1.0,0.1304799213686561,1.4763647843825571,0.3333333333333333,0.3333333333333333,0.3333333333364609,0.28515254885413477,0.11646104957640806,2.0228247686178265e-15,5.5236216373583976e-15,11.653965228920024,0.18654992742109813,0.0,0.0,0.0,0,0,Graph-shell kernel on phase-ordered symmetric triad.
