run_id,representative_id,graph_family_id,graph_family_label,kernel_class_id,topology_label,interaction_label,coarse_label,braid_like_exchange,transfer_smeared,trapped,dispersive,defect_pinned,channel_split,flow_concentration_index,transport_span,coherence_metric,overlap_persistence,degree_localization_correlation,defect_pinning_score,hub_attraction_score,hub_mass_fraction,low_degree_mass_fraction,degree_mean,degree_std,degree_min,degree_max,initial_mean_pair_distance,min_mean_pair_distance,final_mean_pair_distance,max_mean_overlap,phase_lock_indicator,constraint_max,sector_leakage,operator_lambda_max,operator_scale_factor,delta_vs_uniform_transport_span,delta_vs_uniform_flow_concentration,delta_vs_uniform_degree_localization,topology_changed_vs_uniform,notes
C02_uniform_clustered_anchor,clustered_composite_anchor,degree_uniform_baseline,Degree-uniform baseline,graph_shell,trapped,metastable composite regime,diffuse coarse field regime,0,0,1,0,0,0,100.98943572852035,0.04009723085354362,0.01932425136447247,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.10667568629397062,0.10663753013207994,0.106676965919571,0.6601554536075559,0.5280841337629698,1.4478819106361465e-15,2.3961542895424422e-15,11.653965228920024,0.18654992742109813,0.0,0.0,0.0,0,Uniform degree baseline on clustered encounter.
C02_mild_clustered_anchor,clustered_composite_anchor,mild_degree_spread,Mild degree spread,graph_shell,trapped,metastable composite regime,diffuse coarse field regime,0,0,1,0,0,0,94.26760030540349,0.03334485652192017,0.017254369013709595,1.0,-0.016665883693475943,0.11904476483236516,-0.1609510254942718,0.04945292903477146,0.11904476483236516,10.0,0.43256698617770656,8.0,13.0,0.10667568629397062,0.10645385282722553,0.10645385282722553,0.6974788268252171,0.5023855060767853,1.4478819106361465e-15,2.3961542895424422e-15,11.65396522892003,0.134517300342262,-0.006752374331623449,-6.7218354231168576,-0.016665883693475943,0,Mild degree spread on clustered encounter.
C02_strong_clustered_anchor,clustered_composite_anchor,strong_degree_heterogeneity,Strong degree heterogeneity,graph_shell,trapped,metastable composite regime,diffuse coarse field regime,0,0,1,0,0,0,106.10102266285978,0.10930938806347237,0.02947504487905414,1.0,-0.001895087741262648,0.05259954393079533,-0.019428210183815343,0.003958065549719135,0.05259954393079533,10.0,16.713071970507336,5.0,656.0,0.10667568629397062,0.10667568629397062,0.11341182785181535,0.6589911080270985,0.45089496223829356,1.4478819106361465e-15,2.3961542895424422e-15,11.653965228920061,0.004615984833637319,0.06921215720992875,5.111586934339428,-0.001895087741262648,0,Strong degree heterogeneity on clustered encounter.
C02_uniform_corridor,counter_propagating_corridor,degree_uniform_baseline,Degree-uniform baseline,graph_shell,transfer_smeared,transient binding regime,diffuse coarse field regime,0,1,0,0,0,0,46.14307883826136,0.0,0.008928419736728003,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.300051743607888,0.2885415195855207,0.2885415195855207,0.33292704384289,0.09869039640011461,1.7985134491710688e-15,4.042603345939908e-15,11.653965228920024,0.18654992742109813,0.0,0.0,0.0,0,Uniform degree baseline on corridor counterflow.
C02_mild_corridor,counter_propagating_corridor,mild_degree_spread,Mild degree spread,graph_shell,transfer_smeared,transient binding regime,diffuse coarse field regime,0,1,0,0,0,0,42.78267475539064,0.0030961109541305532,0.008484339759261108,0.0,-0.01084926478298065,0.09713922187595067,-0.0701291262025814,0.06568117785040146,0.09713922187595067,10.0,0.43256698617770656,8.0,13.0,0.300051743607888,0.300051743607888,0.3176691214947067,0.35843081174858976,0.12835689193555064,1.7985134491710688e-15,4.042603345939908e-15,11.65396522892003,0.134517300342262,0.0030961109541305532,-3.3604040828707227,-0.01084926478298065,0,Mild degree spread on corridor counterflow.
C02_strong_corridor,counter_propagating_corridor,strong_degree_heterogeneity,Strong degree heterogeneity,graph_shell,transfer_smeared,transient binding regime,diffuse coarse field regime,0,1,0,0,0,0,38.771081545167405,0.027472138488023247,0.010957923104342465,0.0,-0.002953908157867047,0.08131451004413831,-0.01815418256526259,0.017726821847332118,0.08131451004413831,10.0,16.713071970507336,5.0,656.0,0.300051743607888,0.2138499044553825,0.3270685347254034,0.3384000406364265,0.0816973324771979,1.7985134491710688e-15,4.042603345939908e-15,11.653965228920061,0.004615984833637319,0.027472138488023247,-7.371997293093955,-0.002953908157867047,0,Strong degree heterogeneity on corridor counterflow.
C02_uniform_triad,phase_ordered_symmetric_triad,degree_uniform_baseline,Degree-uniform baseline,graph_shell,dispersive,transient binding regime,diffuse coarse field regime,0,0,0,1,0,0,34.12195691990792,0.1304799213686561,0.00660536048596246,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.3333333333333333,0.3333333333333333,0.3333333333364609,0.28515254885413477,0.11646104957640806,2.0228247686178265e-15,5.5236216373583976e-15,11.653965228920024,0.18654992742109813,0.0,0.0,0.0,0,Uniform degree baseline on symmetric triad.
C02_mild_triad,phase_ordered_symmetric_triad,mild_degree_spread,Mild degree spread,graph_shell,dispersive,transient binding regime,diffuse coarse field regime,0,0,0,1,0,0,31.63988635320451,0.39336784843021594,0.006418108441206843,0.0,0.0005952082802216456,0.08095796300010713,0.0032946746876355653,0.07448947231628332,0.08095796300010713,10.0,0.43256698617770656,8.0,13.0,0.3333333333333333,0.3333333333333333,0.3333349121809683,0.28156704698251195,0.10772099569052866,2.0228247686178265e-15,5.5236216373583976e-15,11.65396522892003,0.134517300342262,0.26288792706155983,-2.4820705667034133,0.0005952082802216456,0,Mild degree spread on symmetric triad.
C02_strong_triad,phase_ordered_symmetric_triad,strong_degree_heterogeneity,Strong degree heterogeneity,graph_shell,dispersive,transient binding regime,diffuse coarse field regime,0,0,0,1,0,0,32.910155241693104,0.4474814509830621,0.009910774178190503,0.0,-0.0024371503302998117,0.15561954057908312,-0.013767236628053212,0.15561954057908312,0.0708078771175004,10.0,16.713071970507336,5.0,656.0,0.3333333333333333,0.3333333333333333,0.3338605595857938,0.27771373515987224,0.08963827309351492,2.0228247686178265e-15,5.5236216373583976e-15,11.653965228920061,0.004615984833637319,0.317001529614406,-1.2118016782148189,-0.0024371503302998117,0,Strong degree heterogeneity on symmetric triad.
