run_id,geometry_id,phase_id,resolution,graph_type,packet_count,initial_peak_count,collision_label,persistence_label,composite_lifetime,binding_persistence,corridor_dwell,coarse_basin_persistence,minimum_separation,final_mean_separation,post_collision_separation_trend,encounter_dwell_time,deflection_angle_proxy,reflection_fraction,grade_transfer_amplitude,omega0_weight_initial,omega1_weight_initial,omega2_weight_initial,omega0_weight_final,omega1_weight_final,omega2_weight_final,localized_circulation_proxy,new_collision_class,gate_met,promoted_followup,notes,run_order,variant_label,address_mode,structural_control,left_address,right_address,address_difference,address_band_difference,resolution,topology_class,grade_exchange_coherence,resonance_alignment_index,topology_stability_flag,refinement_topology_class,refinement_resonance_alignment_index,binding_persistence,flow_concentration_index,transport_span,channel_count,loop_count,phase_alignment_metric,structural_edge_delta,ladder_band_label,notes
C011_same_address_baseline,tight_clustered_pair,same_address_baseline,12,regular_lattice,2,1,braid_like_exchange,weak persistence gain,1.1275790516303659,1.0,0.0,0.0,0.08333333333333326,0.08333333333333326,0.0,1.1275790516303659,0.0,0.0,0.17190896124425192,0.3333939095151982,0.6666060904848018,0.0,0.33323614542029767,0.5451270570725559,0.12163679750714633,0.0,1,0,0,Same-address clustered baseline.,0,same_address_baseline,fixed_pair,baseline,0,0,0,0,12,braid_like_exchange,0.4621643928561001,0.9999999867876268,0,localized_capture,1.0,1.0,0.8989005747474713,0.0,1,0,0.9999390686899704,0,band_0_exact,Same-address clustered baseline.
C011_difference_1,tight_clustered_pair,difference_1,12,regular_lattice,2,1,dispersive_pass,weak persistence gain,1.1275790516303659,1.0,0.0,0.0,0.08333333333333326,0.08333333333333326,0.0,1.1275790516303659,0.0,0.0,0.17595704289606193,0.3333601199675369,0.666639880032463,0.0,0.3334058718637595,0.5421965921639749,0.12439753597226581,0.0,0,0,0,Address difference 1 on the clustered seed.,1,difference_1,fixed_pair,baseline,0,1,1,1,12,dispersive_pass,0.4677419922799029,0.17311898514044727,0,localized_capture,0.1678724243634914,1.0,0.894989441610348,0.0,1,0,0.6731326961344487,0,band_1_adjacent,Address difference 1 on the clustered seed.
C011_difference_2,tight_clustered_pair,difference_2,12,regular_lattice,2,1,dispersive_pass,weak persistence gain,0.8770059290458401,0.7777777777777778,0.0,0.0,0.08333333333333337,0.16666666666666674,0.08333333333333337,0.8770059290458401,0.0,0.0,0.1954725920845401,0.33311802240824323,0.6668819775917566,0.0,0.3337185837144618,0.528362680075147,0.1379187362103912,0.0,0,0,0,Address difference 2 on the clustered seed.,2,difference_2,fixed_pair,baseline,0,2,2,2,12,dispersive_pass,0.5035250263650891,0.22114661094349256,1,dispersive_pass,0.24017296162728302,0.7777777777777778,0.8835528842348696,0.08333333333333337,1,0,0.48884822632696023,0,band_2_offset,Address difference 2 on the clustered seed.
C011_difference_3,tight_clustered_pair,difference_3,12,regular_lattice,2,1,dispersive_pass,no persistence gain,0.12528656129226287,0.1111111111111111,0.0,0.0,0.08333333333333331,0.16666666666666674,0.08333333333333343,0.12528656129226287,0.0,0.0,0.19561428925380392,0.3331180224082433,0.6668819775917567,0.0,0.3334121784458047,0.528414943730355,0.13817287782384022,0.0,0,0,0,Address difference 3 on the clustered seed.,3,difference_3,fixed_pair,baseline,0,3,3,2,12,dispersive_pass,0.5032732996388456,0.2210763269825418,1,dispersive_pass,0.24017296162728277,0.1111111111111111,0.8805721013349311,0.08333333333333343,1,0,0.4889045702149989,0,band_2_offset,Address difference 3 on the clustered seed.
C011_difference_4,tight_clustered_pair,difference_4,12,regular_lattice,2,1,dispersive_pass,weak persistence gain,1.1275790516303659,1.0,0.0,0.0,0.08333333333333326,0.08333333333333326,0.0,1.1275790516303659,0.0,0.0,0.17603581241017172,0.3333601199675369,0.6666398800324631,0.0,0.3331804756655652,0.5422536827202682,0.12456584161416664,0.0,0,0,0,Address difference 4 on the clustered seed.,4,difference_4,fixed_pair,baseline,0,4,4,1,12,dispersive_pass,0.4675641208787648,0.17298753622317092,0,localized_capture,0.16787242436349054,1.0,0.894272243759579,0.0,1,0,0.6730232685173797,0,band_1_adjacent,Address difference 4 on the clustered seed.
C011_random_pairing_control,tight_clustered_pair,random_pairing_control,12,regular_lattice,2,1,dispersive_pass,no persistence gain,0.12528656129226287,0.1111111111111111,0.0,0.0,0.08333333333333331,0.16666666666666674,0.08333333333333343,0.12528656129226287,0.0,0.0,0.19561428925380392,0.3331180224082433,0.6668819775917567,0.0,0.33341217844580473,0.528414943730355,0.13817287782384022,0.0,0,0,0,Randomized address-pairing control with deterministic seeded sampling.,5,random_pairing_control,randomized,baseline,4,2,3,2,12,dispersive_pass,0.5032732996388457,0.22107632698254187,1,dispersive_pass,0.24017296162728252,0.1111111111111111,0.8805721013349315,0.08333333333333343,1,0,0.48890457021499867,0,band_2_offset,Randomized address-pairing control with deterministic seeded sampling.
C011_difference_2_degree_skew,tight_clustered_pair,difference_2_degree_skew,12,regular_lattice,2,1,dispersive_pass,weak persistence gain,0.8770059290458401,0.7777777777777778,0.0,0.0,0.08333333333333337,0.16666666666666674,0.08333333333333337,0.8770059290458401,0.0,0.0,0.20488624404234854,0.33311802240824323,0.6668819775917566,0.0,0.33603515511120063,0.5205689868981633,0.14339585799063595,0.0,0,0,0,Address difference 2 with mild local degree-spectrum skew.,6,difference_2_degree_skew,fixed_pair,degree_skew,0,2,2,2,12,dispersive_pass,0.5048717823111014,0.22676218514853616,1,dispersive_pass,0.2405024921558515,0.7777777777777778,0.8823035737814487,0.08333333333333337,1,0,0.4844266814925161,4,band_2_offset,Address difference 2 with mild local degree-spectrum skew.
C011_difference_3_motif,tight_clustered_pair,difference_3_motif,12,regular_lattice,2,1,dispersive_pass,no persistence gain,0.12528656129226287,0.1111111111111111,0.0,0.0,0.08333333333333331,0.16666666666666674,0.08333333333333343,0.12528656129226287,0.0,0.0,0.19805894947016547,0.3331180224082433,0.6668819775917567,0.0,0.33630290050473804,0.5252678754115295,0.13842922408373243,0.0,0,0,0,Address difference 3 with local triangle motif injection.,7,difference_3_motif,fixed_pair,triangle_motif,0,3,3,2,12,dispersive_pass,0.5072606641029677,0.2254928070248147,1,dispersive_pass,0.24051741094905843,0.1111111111111111,0.8801731810485864,0.08333333333333343,1,0,0.48541979387068945,2,band_2_offset,Address difference 3 with local triangle motif injection.
C011_same_address_refinement,tight_clustered_pair,same_address_refinement,12,regular_lattice,2,1,braid_like_exchange,weak persistence gain,1.1275790516303659,1.0,0.0,0.0,0.08333333333333326,0.08333333333333326,0.0,1.1275790516303659,0.0,0.0,0.17190896124425192,0.3333939095151982,0.6666060904848018,0.0,0.33323614542029767,0.5451270570725559,0.12163679750714633,0.0,1,0,0,Duplicate same-address baseline included to foreground refinement stability.,8,same_address_refinement,fixed_pair,baseline,0,0,0,0,12,braid_like_exchange,0.4621643928561001,0.9999999867876268,0,localized_capture,1.0,1.0,0.8989005747474713,0.0,1,0,0.9999390686899704,0,band_0_exact,Duplicate same-address baseline included to foreground refinement stability.
